School ID,School Name,School Metro Type,School Percentage Free Lunch,School State,School Zip,School City,School County,School District
00b91c4374d181cf9194a3ee64935eca,Etiwanda Colony Elementary School,suburban,23,California,91739,Etiwanda,San Bernardino,Etiwanda School District
00b95ebdd5d164422beb5939112becf2,Lockhart Elementary School,urban,94,Florida,33610,Tampa,Hillsborough,Hillsborough Co Pub Sch Dist
00b9a8cd24ec068aad9aaf91ac05bbbb,Frederick Douglass Academy III,urban,85,New York,10456,New York City,Bronx,New York City Dept Of Ed
00b9ae7439bd3feb8f0adb44aecbc64f,Hillcrest Elementary School,urban,4,California,94618,Oakland,Alameda,Oakland Unified School Dist
00b9fe813121127c8e03438b6e437c61,Frances C Smith Ecc School 50,suburban,86,New Jersey,07202,Elizabeth,Union,Elizabeth School District
00bdef7eaa3593c1875c87fc8445b922,Chariho Regional High School,rural,27,Rhode Island,02894,Wood River Jt,Washington,Chariho Regional School Dist
00bf9db8d836ad3bd307a0e277b4796a,Founders Classical Academy Leandr,suburban,45,Texas,78641,Leander,Williamson,Responsive Education Solutions
00bfa792d81376eec58d892ec5de9f29,South Cameron School,rural,56,Louisiana,70643,Grand Chenier,Cameron,Cameron Parish School District
00c00508dc8ccd165c32f971a1180e6d,Berry Elementary School,urban,91,Texas,76010,Arlington,Tarrant,Arlington Ind School District
00c14051141752bfc8f9c614d8c35868,Willow Cove Elementary School,suburban,89,California,94565,Pittsburg,Contra Costa,Pittsburg Unified School Dist
00c1efc021248b30ce453e980b2a3142,Davidson Middle School,town,50,Florida,32536,Crestview,Okaloosa,Okaloosa Co School Dist 46
00c3158e0e5793b17199a4b5df7e499b,Main Street Middle School,town,92,California,93960,Soledad,Monterey,Soledad Unified Sch District
00c3effe9a476bbb065eeaf4c41c5202,Gwendolyn Brooks College Prep Aca,urban,92,Illinois,60628,Chicago,Cook,Chicago Psd-Network 13
00c741010530c59b4cb3032ef876a21d,Walton Middle School,unknown,71,Florida,32435,Defuniak Springs,Walton,Walton Co School District
00c7fef063b85482ef13d08a8f8d3bc0,El Sereno Middle School,urban,82,California,90032,Los Angeles,Los Angeles,Los Angeles Unif Sch Dist
00c813e9954dd5d33a7d96f14e8183ab,California Collegiate Charter School,unknown,,California,90044,Los Angeles,Los Angeles,Los Angeles Unif Sch Dist
00c98ed96790b0552fc378eca5f36adc,Vejar Elementary School,suburban,90,California,91766,Pomona,Los Angeles,Pomona Unified School District
00ca1f931f780c940740a219cf07e448,John F Kennedy High School,urban,78,California,91344,Granada Hills,Los Angeles,Los Angeles Unif Sch Dist
00cb685bb4dddddd8303a0eb8fd7616b,Lois & Jerry Tarkanian Middle School,suburban,39,Nevada,89141,Las Vegas,Clark,Clark Co School District
00ce2866e5e0b23827e5f2364107dfe4,Rolling Ridge Elementary School,suburban,64,Virginia,20164,Sterling,Loudoun,Loudoun Co Public School Dist
00cf256ffe702e58c413131376728baa,Garden Hills Elementary School,urban,75,Georgia,30305,Atlanta,Fulton,Atlanta Public Schools
00d0c111cdb9e44cfe14dc2c00cca677,Downtown College Prep - Alum Rock High School,urban,73,California,95122,San Jose,Santa Clara,[County Run]
00d0f5df77e79cd366755dd7cab5598e,Lanier Middle School,suburban,27,Virginia,22030,Fairfax,Fairfax,Fairfax Co Public School Dist
00d128cdcccc2778080faff3953f92bb,Pacoima Elementary Charter School,urban,78,California,91331,Pacoima,Los Angeles,Los Angeles Unif Sch Dist
00d153112cd30b40f1ada0cfe07453b1,Edgartown School,rural,25,Massachusetts,02539,Edgartown,Dukes,Supervisory Union 19
00d15758763c15f3b35fad00277674fa,Jess Harben Elementary School,urban,60,Texas,75081,Richardson,Dallas,Richardson Ind School District
00d32c98d97da14402339f3354f0018a,Buchanan Elementary School,urban,92,Iowa,52806,Davenport,Scott,Davenport Cmty School District
00d34ff315d0fd136a65258830ece190,Chatom Elementary School,suburban,80,California,95380,Turlock,Stanislaus,Chatom Union School District
00d3a7d80578c94b3e49ebbd5012e551,Clearmount Elementary School,suburban,31,Ohio,44720,North Canton,Stark,North Canton City School Dist
00d3f0b71127212177aee0d728ff2d34,George Bush High School,suburban,52,Texas,77407,Richmond,Fort Bend,Ft Bend Ind School District
00d42830febd5c7b5bae3801dbcfae1d,Rye Elementary School,suburban,4,New Hampshire,03870,Rye,Rockingham,School Administrative Unit 50
00d45307021635f4c2edbae2ebf001bb,William Yates Elementary School,suburban,48,Missouri,64055,Independence,Jackson,Blue Springs School Dist R4
00d4d88abeb690f48bc8dc6baefc6c9c,Martin Van Buren High School,urban,78,New York,11427,New York City,Queens,New York City Dept Of Ed
00d695f9a46e585396482b4a840171c0,Auburn High School,urban,30,Alabama,36830,Auburn,Lee,Auburn City School District
00d6a18a4e814b9891aab5a99e3aba87,Russell Byers Charter School,urban,87,Pennsylvania,19103,Philadelphia,Philadelphia,Philadelphia City School Dist
00d6a23f8c366254912623543b820fa8,Park Creek Elementary School,unknown,95,Georgia,30721,Dalton,Whitfield,Dalton Public School Dist
00d85caec6fb2d8cfea64c8319ede16f,Central Intermediate School,suburban,17,Illinois,61571,Washington,Tazewell,Central Sch Dist 51
00da673ff9ea08530d8e9aa338bf3f96,Montezuma Elementary School,urban,80,New Mexico,87106,Albuquerque,Bernalillo,Albuquerque Pub School Dist
00dacc05664802b535f3dc8342a3cacd,Westview Elementary School,unknown,68,Indiana,46938,Jonesboro,Grant,Mississinewa Cmty Sch Dist
00dc054627a6bd88e26486218c288351,Dacula High School,suburban,59,Georgia,30019,Dacula,Gwinnett,Gwinnett Co Public School Dist
00dd7557b3f63e1c4bac3649b82be403,Peasley Middle School,rural,37,Virginia,23061,Gloucester,Gloucester,Gloucester Co School District
00ddb773e61fddd1c62953d134c3a22d,St Louis Park Senior High School,suburban,37,Minnesota,55426,St Louis Park,Hennepin,St Louis Park School Dist 283
00deda7a8962987b5c4cd1b6d71e9099,Monte Vista Elementary School,suburban,39,California,94928,Rohnert Park,Sonoma,Cotati-Rohnert Park Unif Sd
00df9e72ed7bfb1ad839eb3665b5084b,Crutchfield Elementary School,urban,77,Texas,75090,Sherman,Grayson,Sherman Ind School District
00dfb62336aca50af39ede9bdbbf68ef,ReNEW Early Childhood Center at McNair,unknown,88,Louisiana,70118,New Orleans,Orleans,Louisiana Dept Of Education
00e02f19501a46a391d94016cc051a8d,PS 10 School Math-Science-Design Tech,urban,21,New York,11215,New York City,Kings (Brooklyn),New York City Dept Of Ed
00e118e435e20f6722f5b072d748dc89,American Fork High School,suburban,27,Utah,84003,American Fork,Utah,Alpine School District
00e28bffa7cfe103d8d9919465a62598,Yucca Mesa Elementary School,unknown,63,California,92284,Yucca Valley,San Bernardino,Morongo Unified School Dist
00e4049725c326234f1b44529235b71f,Central Jersey College Prep Charter School,suburban,75,New Jersey,08873,Somerset,Somerset,New Jersey Dept Of Education
00e49f1c4282f945f3f70e8f2da71245,Governor Mifflin Middle School,suburban,36,Pennsylvania,19607,Shillington,Berks,Governor Mifflin School Dist
00e4d1f63efe58130cc54356c579207b,Coebourn Elementary School,suburban,23,Pennsylvania,19015,Brookhaven,Delaware,Penn-Delco School District
00e510dc7ddd29eea7fb48699f9c7c14,Carondelet Leadership Academy,urban,91,Missouri,63111,Saint Louis,St Louis City,Missouri Dept Of Education
00e6a3ceb36b4dd371e8c393720d9b44,Bon Air Technology Academy,urban,90,Indiana,46901,Kokomo,Howard,Kokomo Schools
00e8987ecc9a8e353c695e83ebc87b1a,World of Wonder School,urban,95,Ohio,45417,Dayton,Montgomery,Dayton Public School District
00ea75fcf0ec6c20c1d73dfd6b289d62,Loren Eyler Primary School,rural,61,Michigan,48117,Carleton,Monroe,Airport Cmty School District
00eaf28ec79ef116625f332e4c5b47fc,Cedar Hall Community School,urban,95,Indiana,47710,Evansville,Vanderburgh,Evansville-Vanderburgh Co Sd
00eb2cfb091e43595f21660665c97900,Stella May Swartz Elementary School,suburban,45,Illinois,60181,Oakbrook Ter,Du Page,Salt Creek School District 48
00ec10d399e330b3603132b13d3c0766,Arthur Elementary School,urban,47,Iowa,52402,Cedar Rapids,Linn,Cedar Rapids Cmty School Dist
00ecbaf19d9451aeda8a742e9b535db1,PRIDE Alternative School,unknown,,Illinois,60453,Oak Lawn,Cook,[County Run]
00eddff9ee4f9edaa494dd8868906b54,Panther Valley Elementary School,rural,64,Pennsylvania,18240,Nesquehoning,Carbon,Panther Valley School District
00eec8d8442e5ed1ef54b2411f059955,Bollman Occupational Center,suburban,46,Colorado,80229,Thornton,Adams,Adams 12 Five Star Schools
00f0e697deda09b1483a48cd226abe07,Anne Sullivan Elementary School,suburban,27,Illinois,60070,Prospect Hts,Cook,Prospect Hts School Dist 23
00f0e91a04feb97894ab2114c6418b3b,Brookside Charter School,urban,90,Missouri,64130,Kansas City,Jackson,Missouri Dept Of Education
00f29fbf920e07edf04036178dd088b3,Nowata Middle School,town,76,Oklahoma,74048,Nowata,Nowata,Nowata School District I-40
00f348c5d366e34440cc008b25ed4cf6,Capital Preparatory Magnet School,urban,58,Connecticut,06103,Hartford,Hartford,Hartford Public School Dist
00f3c134f5312c7bedd1774657be7af5,Marley Middle School,suburban,57,Maryland,21060,Glen Burnie,Anne Arundel,Anne Arundel Co School Dist
00f456b24640faef19fe9a15da8bb468,Highland Meadows Elementary School,urban,95,Texas,75238,Dallas,Dallas,Dallas Ind School District
00f49563e973d9a1bc8a5c10966181ff,James L Dennis Elementary School,urban,49,Oklahoma,73162,Oklahoma City,Oklahoma,Putnam City School District 1
00f7cb7d375b099fe57ced2b3edd0952,Hope View Elementary School,suburban,11,California,92647,Huntingtn Beach,Orange,Ocean View School District-Orange
00fa155071734b07d4a8f3a0042ce6b4,Alcott Elementary School,suburban,14,Connecticut,06716,Wolcott,New Haven,Wolcott School District
00fa9b56f7c517fbb9abec478dbdf731,Tonica Grade School,rural,30,Illinois,61370,Tonica,La Salle,Tonica Cmty Cons Sch Dist 79
00faa758b30daea3f4317c6ab6d761c0,Maple Shade Elementary School,suburban,58,Pennsylvania,19021,Croydon,Bucks,Bristol Twp School District
00fb37032782bc4440875f5a8589a52f,Sasakwa School,rural,95,Oklahoma,74867,Sasakwa,Seminole,Sasakwa School District 10
00fb660eca6fba3ff4860e820091b046,Eagle Point Vocation Independence Program,unknown,72,Oregon,97524,Eagle Point,Jackson,Jackson Co School District 9
00fbf9ffb92f9028291a2622f61f382b,Norma Coombs Alternative Elementary School,urban,62,California,91107,Pasadena,Los Angeles,Pasadena Unified School Dist
00febd09fb24fdb2711d22c256524846,Cesar E Chavez Academy,urban,73,Texas,78411,Corpus Christi,Nueces,Texas Dept Of Education
01016a336e4d558a9f91900f362b7fe4,North Early Learning Center,unknown,92,Texas,77630,Orange,Orange,West Orange Cove Cons Isd
0101eeafb808bd9c3a1e79d03822ff2d,Northshore Elementary School,suburban,14,Tennessee,37922,Knoxville,Knox,Knox Co School District
01038afee28c5ece49a6fd4a7a6871ab,Woodmoor Elementary School,suburban,78,Maryland,21207,Baltimore,Baltimore,Baltimore Co Public Sch Dist
010402558af762cb677666adf7ded046,Wolf Swamp Road Elementary School,suburban,11,Massachusetts,01106,Longmeadow,Hampden,Longmeadow Public School Dist
01049c54147c8293f87c589897a1a054,Helen Haller Elementary School,unknown,53,Washington,98382,Sequim,Clallam,Sequim School District 323
010539e0f5908bf00d54f534ae2ca9f1,Windsor Oaks Elementary School,urban,52,Virginia,23452,Virginia Beach,Virginia Beach City,Virginia Beach City Public Sd
0105b4eff46d80be26b08489ba173ac9,Briya Public Charter School - Adams Morgan,urban,98,District of Columbia,20009,,District Of Columbia,Dc Public Schools
01062e6c6a2f5dabf276cb9ee83d871a,Harriet B Stowe Elementary School,urban,95,Illinois,60647,Chicago,Cook,Chicago Psd-Network 5
01063c5432a15b966590ad21663b9c7b,Lake Park Elementary School,suburban,71,Oklahoma,73008,Bethany,Oklahoma,Putnam City School District 1
01064bd06f94098b8646e18a8a7230b5,Sharp Special Education School,urban,63,Arizona,85207,Mesa,Maricopa,Mesa Unified School Dist 4
01068810a80c9c4d437f6e5ea57b296d,Liberty High School,rural,6,Ohio,43065,Powell,Delaware,Olentangy Local School Dist
010839ab1dc156a74210888ad15b6df4,Lincoln Elementary Magnet School,urban,95,Georgia,31701,Albany,Dougherty,Dougherty Co School District
010870e045c67172b48209613ef3128d,Marketing & Legal Studies Middle School,urban,78,New York,11203,New York City,Kings (Brooklyn),New York City Dept Of Ed
0108e121c65782191bb711f4597bc2cd,Myrtle Tate Elementary School,suburban,95,Nevada,89115,Las Vegas,Clark,Clark Co School District
01091bd23fe57861db7c18743cb51513,Whitehall Memorial Elementary School,rural,52,Wisconsin,54773,Whitehall,Trempealeau,Whitehall School District
0109b5714ed7cf53e1a83fc944a08417,A Russell Knight Elementary School,suburban,10,New Jersey,08034,Cherry Hill,Camden,Cherry Hill Public School Dist
0109dfebc5a44315352cd3a32e92e3db,Bennington Elementary School,rural,34,Kansas,67422,Bennington,Ottawa,Twin Valley Unified Sd 240
010ddb5aa69f5afdd300b209300d8594,Deerfield Middle High School,rural,23,Wisconsin,53531,Deerfield,Dane,Deerfield Cmty School District
010f37f4863d60ecc093cbad7b4c0038,Nash Central Middle School,rural,57,North Carolina,27856,Nashville,Nash,Nash-Rocky Mt School District
010fdd3d0e4f6da79430f039b52ed004,Horizon Science Academy-Downtown,urban,74,Ohio,45403,Dayton,Montgomery,Ohio Department Of Education
01101b6af014e50b614ef483c50229c8,Sundale Elementary School,suburban,45,California,93274,Tulare,Tulare,Sundale Union Elem Sch Dist
0113f99f631752c58a6e9564c5b99312,Alliance College Ready Middle Academy #12,urban,75,California,90011,Los Angeles,Los Angeles,Los Angeles Unif Sch Dist
01144b2845e85bd238cacf4a4efb87d3,Child Focus Preschool at Withamsville-Tobasco Elementary,unknown,,Ohio,45245,Cincinnati,Clermont,West Clermont Local Sch Dist
0114749a87b2c054d4a9350fe06f9e1e,Montclaire Elementary School,suburban,1,California,94024,Los Altos,Santa Clara,Cupertino Union School Dist
011531560cb08c4c78c5360c7984e39b,Cedar Heights Middle School,suburban,44,Washington,98366,Port Orchard,Kitsap,South Kitsap School Dist 402
0116950e18f670480e8dfd05df87cbba,Miller County Elementary School,rural,89,Georgia,39837,Colquitt,Miller,Miller Co School District
0116bf6afc765c76b78dcf68a0a78ec8,Brooklands Elementary School,suburban,24,Michigan,48307,Rochester Hls,Oakland,Rochester Cmty School District
01170140d1175560f3c53c47210e043d,Countryside Academy,unknown,54,Michigan,49022,Benton Harbor,Berrien,Michigan Dept Of Education
0117697912c0f707e9d12761f2f9243b,Riverside Virtual School,urban,,California,92506,Riverside,Riverside,Riverside Unified Sch Dist
011772de8ef4159906fa58d36fa586f3,Walbridge Elementary School,urban,88,Missouri,63120,Saint Louis,St Louis City,St Louis City Public Sch Dist
01177452f8aabb92b3576053f839658f,Swan Meadow School,town,28,Maryland,21550,Oakland,Garrett,Garrett Co Public Schools
0117aae9c697888c7bcf166bdf106e82,Cahokia High School,suburban,92,Illinois,62206,Cahokia,St Clair,Cahokia Unit Sch Dist 187
011809bc73b8cf4e2e645d66e9951f4f,Warner Elementary School,suburban,44,Michigan,49283,Spring Arbor,Jackson,Western School District
0118a9857c874be87b315397f89e01d5,Carrillo Elementary School,urban,90,Texas,77023,Houston,Harris,Houston Ind School District
011978d1189fffffa60ba0bdfbed2928,Sylvan Rodriguez Elementary School,urban,95,Texas,77081,Houston,Harris,Houston Ind School District
011c5c39ca63d4e4320082c4788adf57,Mirror Lake Elementary School,suburban,43,Georgia,30180,Villa Rica,Douglas,Douglas Co School District
011f72f10d115986459de5015d2860a8,North County High School,unknown,66,Missouri,63628,Bonne Terre,St Francois,North St Francois Co Sd R1
011fe0b656640cb2e86e027b12332d1a,Rolla Junior High School,town,49,Missouri,65401,Rolla,Phelps,Rolla School District 31
012081d4f09ab6dd86673376e518f3b2,Skowhegan Area Middle School,town,64,Maine,04976,Skowhegan,Somerset,Rsu 54/Msad 54
01210f82086f26562f686fcfc98f1c51,Annie Lucy Williams Elementary School,rural,35,Florida,34219,Parrish,Manatee,Manatee Co School District
01215b6a770aa6b0e9ea93d85d8c838b,Collegiate School of Med & Biosci,urban,83,Missouri,63104,Saint Louis,St Louis City,St Louis City Public Sch Dist
0124dcab0538a4e79ad6fe338d31b821,Highland Elementary School,urban,86,Illinois,60123,Elgin,Kane,Elgin School District U-46
0125a41865454743c7855c298a583f7c,Clarksville High School,urban,51,Tennessee,37043,Clarksville,Montgomery,Clarksville-Montgomery Co Sd
0125f124b3638a6892b8e8596db05037,Bloomington Senior High School,rural,89,Texas,77905,Victoria,Victoria,Bloomington Ind School Dist
0125f66095c1f9c732acfc9fb1667958,North Central High School,urban,66,Indiana,46240,Indianapolis,Marion,Washington Township Sch Dist
01261144e6b10cb2535a9a2b9e3a2703,Angola High School,rural,53,Indiana,46703,Angola,Steuben,Msd Of Steuben Co
0126372c0ddd30b01a00033206faeab6,Bridgeport Middle School,town,72,Alabama,35740,Bridgeport,Jackson,Jackson Co School District
01271143ea8d10989e0e841e9559cd4e,The International Charter School of Atlanta - Elementary,unknown,41,Georgia,30076,Roswell,Fulton,Georgia Dept Of Education
012919f39e0aa42e8f2098469495213e,Lake Middle School,suburban,7,Minnesota,55125,Woodbury,Washington,South Washington Co Sd 833
0129e949920d23a48f6aaf12bddd86a8,Southern Arizona Community Academy,urban,63,Arizona,85716,Tucson,Pima,Arizona Dept Of Education
012a1295bbc984a7160f652b68f5d2dc,Moorhead High School,suburban,44,Minnesota,56560,Moorhead,Clay,Moorhead Ind School Dist 152
012a4bf96ed037dfef3b05558de4f69e,PS 155,urban,87,New York,11420,New York City,Queens,New York City Dept Of Ed
0130cb974309a52ac3f7db3a083d30e8,KIPP Academy West Middle School,suburban,78,Texas,77083,Houston,Harris,Texas Dept Of Education
0130fdd04cc9a4117e69ee6ed06a3516,Samuel Everitt School,suburban,32,Pennsylvania,19056,Levittown,Bucks,[County Run]
01321c9ae71ff4dea052765db429558d,De Ruyter School,rural,41,New York,13052,De Ruyter,Madison,De Ruyter Central School Dist
0132abc39d73edc6d08ef49d1df2fd72,Abraham Lincoln Elementary School,suburban,19,Illinois,60137,Glen Ellyn,Du Page,Glen Ellyn School District 41
0132c6107ece8a05fd5c3d8d9fe1ed7e,Lincoln Park High School,suburban,85,Michigan,48146,Lincoln Park,Wayne,Lincoln Park Public Sch Dist
0133d4dc868a58605e9509622ef9df2a,Jefferson School,town,63,Kansas,67301,Independence,Montgomery,Independence Unified Sd 446
